verdict	originMatch	band	headword	reading	glossEn	ko_word	ko_origin	ko_definition	id
	n	3	絶唱	ぜっしょう	superb poem or song	절창(1)	切創	칼이나 유리 조각 따위의 예리한 날에 베인 상처.	1655920
	n	3	切貼	きりばり	patching (up), cutting a part and pasting a new one (e.g. a shoji door), cut and paste	체첩(1)	體帖	글씨를 쓸 때 본보기로 삼을 만한 잘 쓴 글씨를 모아 엮은 장첩.	1384500
	n	3	絶版	ぜっぱん	out of print	절판(0)	絕版	출판된 책이 떨어져서 없음.	1386940
	n	3	絶品	ぜっぴん	superb piece of work, masterpiece, exquisite item, perfection	절품(1)	切品	물건이 다 팔리고 없음.	1721730
	n	3	絶筆	ぜっぴつ	one's last (piece of) writing, last work, ceasing to write, giving up writing	절필(0)	絕筆	생전에 마지막으로 쓴 글이나 글씨.	1721800
	n	3	絶対多数	ぜったいたすう	absolute majority	절대-다수(0)	絕對多數	전체 가운데서 거의 대부분의 수.	1721640
	n	3	絶対量	ぜったいりょう	absolute amount, absolute quantity	절대-량(0)	絕對量	꼭 필요한 양.	1721690
	n	3	絶対温度	ぜったいおんど	absolute temperature, measure of temperature from absolute zero (-273C)	절대^온도(0)	絕對溫度	물질의 특이성에 의존하지 않고 눈금을 정의한 온도. 영하 273.15℃를 기준으로 하여, 보통의 섭씨와 같은 간격으로 눈금을 붙였다. 단위는 켈빈(K).	1721680
	n	3	切断	せつだん	cutting, severance, section, amputation	절단(1)	切斷/截斷	자르거나 베어서 끊음.	1385120
	n	3	絶賛	ぜっさん	high praise, great admiration, acclaim, with critical acclaim	절찬(0)	絕讚	지극히 칭찬함. 또는 그런 칭찬.	1721830
	n	3	占師	うらないし	diviner, fortune teller, soothsayer	점사(1)	占辭	점괘에 나타난 말.	1588460
	n	3	店子	たなこ	tenant (esp. in contrast to a landlord), renter	점자(1)	占者	점치는 일을 직업으로 하는 사람.	1440700
	n	3	接木	つぎき	grafting	접목(1)	接目	눈을 붙인다는 뜻으로, 잠을 잠을 이르는 말.	1815150
	n	3	町家	まちや	machiya, traditional wooden townhouse, tradesman's house (esp. a home with a shop in front), merchant's house	정가(1)		지나간 허물을 들추어 흉봄. 또는 그런 흉.	1428740
	n	3	頂戴	ちょうだい	receiving, getting, accepting, being given	정대(1)	正大	‘정대하다’의 어근.	1430230
	n	3	町名	ちょうめい	name of a town, name of a street, name of a neighborhood	정명(1)	正名	명칭에 상응하는 실질의 존재.	1776810
	n	3	丁目	ちょうめ	nth district of a town, nth city block	정목(1)	正木	품질이 매우 좋은 무명베.	1427420
	n	3	庭師	にわし	gardener	정사(1)	丁巳	육십갑자의 쉰넷째.	1643190
	n	3	庭先	にわさき	part of the garden close to the house, nearby garden	정선(1)	正善	마음이 바르고 착함.	1762790
	n	3	精神安定剤	せいしんあんていざい	tranquilizer, tranquiliser	정신^안정제(0)	精神安靜劑	피질하 영역에 작용하여 정신적 흥분을 가라앉히는 약. 수면, 진통, 해열, 마취 따위의 작용이 없이 병적인 이상 흥분만을 진정시킨다.	1751170
	n	3	町人	ちょうにん	chōnin (Edo-period social class of town-dwelling commoners, esp. landowning merchants), townspeople, townsfolk, tradespeople	정인(1)	正人	마음씨가 올바른 사람.	1428770
	n	3	町制	ちょうせい	town organization, town organisation, town administration	정제(1)	丁祭	선성(先聖)이나 선사(先師)에게 지내는 제사. 특히 공자에게 지내는 제사를 이르며 중춘(仲春), 중하(仲夏), 중추(仲秋), 중동(仲冬)의 사중월(四仲月)이나 중춘 2월, 중추 8월의 상정일(上丁日)에 지낸다.	1664770
	n	3	正座	せいざ	seiza, kneeling with the tops of the feet flat on the floor, and sitting on the soles	정좌(1)	丁坐	묏자리, 집터 따위가 정방(丁方)을 등진 방향. 또는 그렇게 앉은 자리. 서남쪽을 등지고 앉은 자리이다.	1595990
	n	3	丁重	ていちょう	polite, courteous, hospitable, respectful	정중(1)	丁中	예전에, ‘정남’과 ‘중남’을 아울러 이르던 말.	1427290
	n	3	井筒	いづつ	well curb, well kerb, family crest design based on a square wooden well curb	정통(1)	井筒/井筩	기초 공사에 쓰기 위하여 철근 콘크리트나 철판을 속이 비도록, 둥글거나 타원형으로 만든 물건. 이것을 눌러서 차차 땅속에 가라앉힌 다음 그 속에 모래나 콘크리트를 채워 튼튼한 기초를 만든다.	1160480
	n	3	精華	せいか	essence, quintessence, flower, glory	정화(1)	正化	상칭면(相稱面)이 적은 꽃이 상칭면이 많은 꽃으로 변화하였을 때의 현상을 이르는 말. 디기탈리스, 박하 따위처럼 화서의 꼭대기 위쪽으로 향하여 달린 큰 꽃에서 잘 일어난다.	1628110
	n	3	町会	ちょうかい	town council	정회(1)	正會	정월 초하룻날에 신하들이 조정에 모여 신년을 축하하던 일. 또는 그런 행사.	1428750
	n	3	諸々	もろもろ	all kinds of things, various things, large number of people	제제(1)	帝制	제왕이 정한 제도나 법칙.	1605340
	n	3	釣具	つりぐ	fishing gear, fishing tackle	조구(1)	釣鉤	미끼를 꿰어 물고기를 잡는 데 쓰는 작은 쇠갈고리. 흔히 끝이 뾰족하고 꼬부라져 있다. 줄낚시와 대낚시가 있다.	1773750
	n	3	粗筋	あらすじ	outline, summary, argument	조근(1)	朝槿	‘무궁화’를 달리 이르는 말.	1396970
	n	3	鳥肌	とりはだ	goosebumps, gooseflesh, goose pimples, rough skin	조기(1)		민어과의 보구치, 수조기, 참조기 따위를 통틀어 이르는 말. 몸의 길이는 40cm 정도이며, 잿빛을 띤 은색이고 광택이 있다. 황해에서 많이 나며 식용한다.	1430320
	n	3	早道	はやみち	shortcut	조도(1)		‘창기’를 속되게 이르는 말.	1844760
	n	3	調理師	ちょうりし	licensed chef, qualified cook	조리-사(0)	調理士	식품 위생법의 규정에 의한 소정의 면허를 가지고 음식점이나 집단 급식소 따위에서 음식을 만드는 일을 직업으로 하는 사람.	1717060
	n	3	早苗	さなえ	rice seedling	조묘(1)	祖廟	선조(先祖)의 사당.	1844650
	n	3	朝顔	あさがお	Japanese morning glory (Ipomoea nil), picotee morning glory, ivy morning glory, funnel-shaped object	조안(1)	早雁	예년보다 일찍 오는 기러기.	1428330
	n	3	早業	はやわざ	quick work, (clever) feat	조업(1)	助業	본업이나 부업에 보조되는 직업.	1608440
	n	3	釣場	つりば	fishing spot, fishing hole	조장(1)	弔狀	조문(弔問)하는 뜻을 담은 글월이나 편지.	1943020
	n	3	早足	はやあし	quick pace, quick steps, quick march, trot (horse gait)	조족(0)	祖族	선조(先祖)와 그 일족(一族) 또는 조상과 그 겨레를 아울러 이르는 말.	1400290
	n	3	早春	そうしゅん	early spring	조춘(0)	早春/肇春	이른 봄. 주로 음력 정월을 이른다.	1610090
	n	3	足袋	たび	tabi, traditional split-toe socks	족대(1)		물고기를 잡는 기구의 하나. 작은 반두와 비슷하나 그물의 가운데가 처져 있다.	1404920
	n	3	足留	あしどめ	preventing (someone) from leaving, confinement, keeping indoors, inducement to stay	족류(0)	族類	한집안에 속하는 겨레붙이.	1404820
	n	3	終電	しゅうでん	last train (of the day)	종전(1)	宗田	종중(宗中) 소유의 밭. 그곳에서 추수한 것은 조상의 제사를 지내는 데 쓴다.	1332960
	n	3	宗教家	しゅうきょうか	religious leader, person of religion, religious figure, religionist	종교-가(0)	宗敎家	어떤 종교에 통달한 사람.	1708070
	n	3	早寝	はやね	go to bed early	조침(1)	釣針	미끼를 꿰어 물고기를 잡는 데 쓰는 작은 쇠갈고리. 흔히 끝이 뾰족하고 꼬부라져 있다. 줄낚시와 대낚시가 있다.	1611270
	n	3	朝焼	あさやけ	morning glow, sunrise colors, sunrise colours	조소(1)	彫塑	재료를 깎고 새기거나 빚어서 입체 형상을 만듦. 또는 그런 미술. 보통 조각과 소조를 아울러 이른다.	1428380
	n	3	照焼	てりやき	teriyaki (meat or fish marinated in sweet soy sauce and broiled)	조소(1)	彫塑	재료를 깎고 새기거나 빚어서 입체 형상을 만듦. 또는 그런 미술. 보통 조각과 소조를 아울러 이른다.	1598430
	n	3	組込	くみこみ	cut-in (printing), insertion, inclusion, built-in	조입(0)	租入	조세의 수입.	1397500
	n	3	釣銭	つりせん	change (for a purchase)	조전(1)	弔電	조문(弔問)의 뜻을 표시하기 위하여 보내는 전보.	1598160
	n	3	左官	さかん	plasterer	좌관(0)	坐觀	꼼짝 않고 앉아서 보기만 함.	1290840
	n	3	座頭	ざがしら	leader of a troupe	좌두(0)	莝豆	마소의 먹이로 쓰는 짚과 콩.	1842860
	n	3	座視	ざし	remaining an idle spectator, looking on unconcernedly (doing nothing)	좌시(1)	坐市	예전에, 가게를 내어 물건을 팔던 곳.	1615070
	n	3	座員	ざいん	member of a theatrical troupe	좌원(0)	座元	선원에서, 승당(僧堂)의 앉는 자리 가운데 으뜸이라는 뜻으로, ‘수좌’를 달리 이르는 말.	1842760
	n	3	左折	させつ	turning to the left, left turn	좌절(0)	挫折	마음이나 기운이 꺾임.	1290930
	n	3	座礁	ざしょう	running aground, being stranded, grounding, beaching	좌초(0)	坐礁	배가 암초에 얹힘.	1614950
	n	3	座禅	ざぜん	zazen (seated Zen meditation, usu. in a cross-legged position)	좌선(1)	左旋	왼쪽으로 돌거나 돌림.	1291910
	n	3	呪縛	じゅばく	spell (that restricts one's movements), binding spell	주박(1)	酒粕	재강에 물을 타서 모주를 짜내고 남은 찌꺼기.	1330150
	n	3	珠算	しゅざん	calculation on an abacus	주산(1)	主山	도읍, 집터, 무덤 따위의 뒤쪽에 있는 산.	1328790
	n	3	酒盛	さかもり	drinking bout, merrymaking	주성(1)	主性	하느님이 지니고 있는 특성. 곧 신령성, 전능성, 전지성, 공의성, 지선성을 이른다.	1656890
	n	3	株屋	かぶや	stockbroker	주옥(1)	珠玉	구슬과 옥을 아울러 이르는 말.	1692150
	n	3	酒菜	さかな	appetizer or snack served with drinks, performance to liven up a bar, conversation to liven up a party	주채(0)	酒債	술값으로 진 빚.	1297170
	n	3	酒販	しゅはん	liquor trade	주판(1)	籌判	수를 셈하여 승부를 판정함.	1659100
	n	3	仲居	なかい	waitress (in a ryokan or traditional restaurant), hostess	중거(0)	中擧	국악 가곡에서, 처음은 낮거나 평평하게 노래를 시작하다가 곡 중간에 높은 음역으로 질러 부르는 소리.	1425860
	n	3	重篤	じゅうとく	critical (condition), serious	중독(0)	中毒	생체가 음식물이나 약물의 독성에 의하여 기능 장애를 일으키는 일.	1336610
	n	3	仲立	なかだち	mediation, agency, agent, mediator	중립(1)	中立	어느 편에도 치우치지 않고 중간적인 입장에 섬. 또는 그런 입장.	1426070
	n	3	重箱	じゅうばこ	jūbako, multi-tiered food box	중상(1)	中上	등급이나 단계를 비교할 때에, 중간 정도의 것 가운데 좋은 쪽이나 위쪽의 것.	1336650
	n	3	中垣	なかがき	middle fence	중원(1)	中元	음양설(陰陽說)에서, 시대 변화의 큰 단위로 잡는 세 묶음의 육십갑자(六十甲子) 가운데 둘째 육십갑자의 60년. 한 시대가 왕성하게 지속하는 단계로 본다.	1423620
	n	3	中座	ちゅうざ	leaving one's seat (before an event is over), excusing oneself (from a meeting, conversation, etc.)	중좌(1)	中佐	제이 차 세계 대전 때까지 일본에서 ‘중령’을 이르던 말.	1424350
	n	3	中震	ちゅうしん	moderate earthquake	중진(1)	重鎭	어떤 집단이나 분야에서 지도적인 영향력을 가진 중요한 인물.	1424630
	n	3	中秋	ちゅうしゅう	15th day of the 8th lunar month, eighth month of the lunar calendar	중추(1)	中樞	사물의 중심이 되는 중요한 부분.	1597560
	n	3	中値	なかね	medium or average price	중-치(1)	中치	같은 부류의 사람이나 사물 가운데서 신분이나 품질이 중간인 사람이나 물건.	1425990
	n	3	重税	じゅうぜい	heavy taxation	중세(1)	中世	역사의 시대 구분의 하나로, 고대에 이어 근대에 선행(先行)하는 시기. 일반적으로 우리나라에서는 고려 건국 초기부터 망하기까지의 시기를, 중국에서는 당나라의 멸망으로부터 명나라 말기까지의 시기를, 서양에서는 5세기의 게르만 민족의 대이동에서 15세기 중엽 동로마 제국의 멸망에 이르는 시기를 가리킨다.	1336410
	n	3	主教	しゅきょう	bishop (Orthodox, Anglican, etc.)	주교(1)	主敎	주장으로 삼는 종교.	1325280
	n	3	酒蔵	さかぐら	sake brewery, wine cellar, bar, bar-room	주장(1)	朱장	붉은 칠을 한 소라 껍데기로 만든 대각(大角).	1734670
	n	3	注釈	ちゅうしゃく	notes, comment, remark, annotation	주석(1)	主席	주가 되는 자리.	1426610
	n	3	汁気	しるけ	juice	집기(1)	什器	집 안이나 사무실에서 쓰는 온갖 기구.	1768740
	n	3	贈主	おくりぬし	sender (of a present)	증주(1)	增株	주식회사에서 자본을 늘리기 위하여 모집하는 주식.	1403540
	n	3	蒸発	じょうはつ	evaporation, disappearance (of a person), vanishing without a trace	증발(1)	蒸發/烝發	어떤 물질이 액체 상태에서 기체 상태로 변함. 또는 그런 현상.	1356960
	n	3	地肌	じはだ	texture, grain, one's skin (lacking makeup, etc.), natural skin	지기(1)		두 팔과 두 다리.	1421410
	n	3	枝豆	えだまめ	edamame (green soybeans)	지두(1)	地頭	나라나 지역 따위의 구간을 가르는 경계.	1310570
	n	3	持物	もちもの	things one is carrying, things one has on one's person, thing one owns, one's property	지물(1)	地物	땅 위에 존재하는 천연 또는 인공의 모든 물체. 수목, 가옥, 하천, 도로 따위를 이른다.	1605240
	n	3	地所	じしょ	estate, plot of land	지소(1)	支所	본소(本所)에서 갈려 나가, 본소의 관할 아래 일정한 지역의 일을 맡아 하는 곳.	1421170
	n	3	脂身	あぶらみ	fat (of meat), fatty meat	지신(1)	地神	땅을 다스리는 신령.	1311790
	n	3	知育	ちいく	intellectual training	지육(1)	枝肉	소나 돼지 같은 것을 도살하여 머리, 내장, 족(足)을 잘라 내고 아직 각을 뜨지 아니한 고기.	1800140
	n	3	知日	ちにち	being knowledgeable about Japan, being well versed in Japanese affairs	지일(1)	地日	천도교의 제2세 교조 해월(海月) 최시형이 제1세 교조에게 심법을 이어받았음을 기념하는 날. 조선 철종 14년(1863) 8월 14일이다.	1800110
	n	3	地場	じば	locality, local area, local stock exchange, local dealer	지장(1)	支裝	조선 시대에, 새로 부임한 수령을 맞을 때에 그 지방 관아에서 새 수령에게 주던 특산물.	1763840
	n	3	持場	もちば	one's post, one's position, one's station, one's place of duty	지장(1)	支裝	조선 시대에, 새로 부임한 수령을 맞을 때에 그 지방 관아에서 새 수령에게 주던 특산물.	1315620
	n	3	指折	ゆびおり	leading, prominent, eminent, foremost	지절(1)		‘지절거리다’의 어근.	1759650
